음식점ID,인허가일자,소재지면적,음식점명
3120000-101-1998-00658,1998-03-09,124.95,은행나무 갈매기
3120000-101-1998-00699,1998-10-23,41.61,방콕익스프레스(BANGKOK EXPRESS)
3120000-101-1998-00836,1998-09-19,62.64,양자강
3120000-101-1998-01509,1998-01-30,140.19,딸기골
3120000-101-1998-01523,1998-08-01,131.52,팔공티 신촌점
3120000-101-1998-01673,1998-10-01,112.25,우리동네(생고기무한리필)
3120000-101-1998-02228,1998-01-08,31.08,리얼파스타 증산역점
3120000-101-1998-02246,1998-02-26,110.48,장위동유성집
3120000-101-1998-02285,1998-10-01,13.44,남경
3120000-101-1998-02412,1998-01-26,96.4,춘천집닭갈비본사직영철판구이
3120000-101-1998-02631,1998-03-04,62.89,이디야커피 연세대점
3120000-101-1998-02647,1998-06-24,103.7,신촌 고기창고
3120000-101-1998-02671,1998-10-14,22.44,고인돌
3120000-101-1998-02676,1998-10-30,56.1,강릉수산(구) 강릉어시장
3120000-101-1998-02775,1998-11-07,14.21,세화네
3120000-101-1998-02795,1998-09-04,59.01,원할머니보쌈신촌점
