음식점ID,인허가일자,소재지면적,음식점명
3130000-101-1998-01638,1998-09-15,56.99,이미
3130000-101-1998-01996,1998-02-04,51.83,피에스타 연남점
3130000-101-1998-02159,1998-06-18,61.92,남도밥상
3130000-101-1998-02202,1998-12-17,25.53,먹쇠식당
3130000-101-1998-02277,1998-05-13,72.0,퍼플
3130000-101-1998-02589,1998-07-10,43.58,미아리우동집 공덕점
3130000-101-1998-03445,1998-06-25,123.0,도깨비어시장
3130000-101-1998-03538,1998-06-25,60.63,바다식당
3130000-101-1998-03541,1998-12-17,238.1,마포회관
3130000-101-1998-04211,1998-05-20,16.28,개미
3130000-101-1998-04796,1998-02-20,36.63,멘야산다이메
3130000-101-1998-04910,1998-06-26,92.7,청년다방홍대점
3130000-101-1998-05042,1998-09-21,42.9,금강산
3130000-101-1998-05121,1998-07-31,14.88,망원고로케
3130000-101-1998-05123,1998-10-13,68.98,산이네회무침
3130000-101-1998-05245,1998-07-24,29.58,숲길정육점
3130000-101-1998-05378,1998-08-27,33.97,성산 배씨 갈비
3130000-101-1998-05413,1998-05-20,119.04,새마을식당 홍대서교점
3130000-101-1998-05441,1998-11-26,39.2,동꾼
3130000-101-1998-06625,1998-12-23,38.9,포옹남 홍대
3130000-101-1998-06637,1998-12-29,53.56,경복 너랑나랑호프
3130000-101-1998-06697,1998-12-19,74.96,하카타나카
3130000-101-1998-06779,1998-09-14,33.6,꼬꼬댁닭곰탕
3130000-101-1998-07125,1998-12-18,19.04,페리카나
3130000-101-1998-07389,1998-09-23,45.84,신안밥상
3130000-101-1998-07421,1998-08-24,55.29,고향 엄마손 생바지락 칼국수 마포공덕점
3130000-101-1998-07810,1998-01-15,84.68,에프에프
3130000-101-1998-08181,1998-10-13,10.0,로뎀식당
3130000-101-1998-08218,1998-10-19,21.35,승환이네
3130000-101-1998-08958,1998-03-12,89.88,진진(津津)
3130000-101-1998-08959,1998-01-24,43.95,훅트포케 마포역점
3130000-101-1999-00807,1999-10-21,403.16,양촌리
3130000-101-1999-03050,1999-11-09,45.0,야키토리 텐치
