음식점ID,인허가일자,소재지면적,음식점명
3180000-101-1992-05387,1992-11-14,18.2,칸꼬시
3180000-101-1992-05552,1992-07-20,57.95,시원재
3180000-101-1992-06416,1992-02-19,210.14,하우돈
3180000-101-1992-06417,1992-08-08,113.75,어거스트치킨 여의도점
3180000-101-1992-07273,1992-12-10,50.96,코코(coco)
3180000-101-1992-07511,1992-07-28,47.1,돼랑이네
3180000-101-1992-07614,1992-10-30,34.86,헤롯
3180000-101-1992-07866,1992-07-10,23.6,연탄시대
3180000-101-1992-10015,1992-06-13,140.8,버드나무집
3180000-101-1992-10080,1992-07-23,24.26,우정식당
3180000-101-1992-10128,1992-07-15,75.73,동궁찜닭 여의도점
3180000-101-1992-10273,1992-06-04,36.3,영등포 오징어
3180000-101-1992-10291,1992-02-10,51.88,두툼한고깃집
3180000-101-1992-10320,1992-04-16,85.03,사계절집
3180000-101-1992-10649,1992-01-30,160.76,제주 흑돼지
3180000-101-1992-10712,1992-01-28,70.04,일미횟집
3180000-101-1992-10784,1992-02-28,60.73,한정식당
3180000-101-1992-10915,1992-09-28,83.65,남도 제철음식점
3180000-101-1992-10924,1992-10-08,96.62,밀림 여의도
3180000-101-1992-10982,1992-04-27,136.52,다원
3180000-101-1992-11089,1992-06-27,17.98,한강맛집
3180000-101-1992-11157,1992-11-23,13.2,나이스 호프
3180000-101-1992-11194,1992-07-23,91.54,천우목장 영등포1호점
3180000-101-1992-11205,1992-10-13,23.52,용호갈비
3180000-101-1992-11247,1992-01-30,78.42,만우한식
3180000-101-1992-11315,1992-01-31,111.19,양반집
3180000-101-1992-11368,1992-05-12,55.51,두툼한숯불생고기
3180000-101-1992-11686,1992-02-11,119.0,반카부대찌개
3180000-101-1992-11857,1992-05-07,117.74,연문식당
3180000-101-1992-13088,1992-04-30,46.9,이화양꼬치
3180000-101-1993-02818,1993-09-09,86.94,대림동삼거리 먼지막 순대국
3180000-101-1993-04858,1993-03-11,51.15,영등포빨간오뎅
3180000-101-1993-04997,1993-04-16,20.33,아바이순대국
3180000-101-1993-05253,1993-07-01,22.04,풍년치킨
3180000-101-1993-05273,1993-06-30,39.94,양평해장국
3180000-101-1993-05744,1993-12-16,30.82,동우황태 여의도본점
3180000-101-1993-05759,1993-12-13,56.1,까치네분식
3180000-101-1993-05802,1993-11-25,221.25,향만루
3180000-101-1993-05872,1993-11-05,46.04,신신매운갈비찜
3180000-101-1993-05893,1993-10-30,55.93,정우칼국수보쌈(여의도본점)
3180000-101-1993-05902,1993-11-04,47.7,쏘스삼겹살전문점
3180000-101-1993-05943,1993-10-08,24.0,수원식당
3180000-101-1993-05945,1993-10-08,36.17,낭주골추어탕
3180000-101-1993-05958,1993-10-13,106.34,나주곰탕
3180000-101-1993-05969,1993-09-27,80.58,깡장양곱창
3180000-101-1993-06002,1993-09-11,80.76,몽키스돈까스
3180000-101-1993-06036,1993-08-27,69.54,컬투치킨
3180000-101-1993-06074,1993-08-12,31.18,이조보쌈
3180000-101-1993-06126,1993-07-15,30.09,황돼지 순대국
3180000-101-1993-06134,1993-07-22,8.83,카드분식
3180000-101-1993-06466,1993-09-02,59.51,광천맛식당
3180000-101-1993-06472,1993-10-22,116.7,남가네설악추어탕순대국영등포점
