음식점ID,인허가일자,소재지면적,음식점명
3170000-101-2001-06770,2001-04-23,50.0,임금님진지상
3170000-101-2001-06773,2001-05-26,31.6,산골별미추어탕
3170000-101-2001-06785,2001-05-30,24.3,보라매 25시 해장국
3170000-101-2001-06793,2001-06-04,82.16,송림갈비
3170000-101-2001-06796,2001-06-05,26.8,우리옛날통닭
3170000-101-2001-06807,2001-08-06,13.68,소문난찐빵만두
3170000-101-2001-06809,2001-06-09,23.1,엄마손 김밥
3170000-101-2001-06814,2001-07-10,42.64,보드람치킨독산점
3170000-101-2001-06820,2001-06-28,40.89,전진식당
3170000-101-2001-06833,2001-08-21,103.2,취향
3170000-101-2001-06836,2001-09-07,61.82,신기소
3170000-101-2001-06917,2001-09-26,89.52,초원숯불갈비
3170000-101-2001-06923,2001-09-27,54.78,이화순대국
3170000-101-2001-06924,2001-11-05,11.4,추억여행
3170000-101-2001-06936,2001-12-10,29.1,두루두루
3170000-101-2001-06937,2001-12-10,59.82,돼지짚단삼겹살 금천구청역점
3170000-101-2001-06938,2001-11-01,38.61,운수대통
3170000-101-2001-06948,2001-11-01,48.09,김밥천국
3170000-101-2001-06951,2001-10-24,63.12,화평동왕냉면돼지갈비
3170000-101-2001-06963,2001-04-20,,핑클
3170000-101-2001-06985,2001-10-04,37.44,배달하우스
3170000-101-2001-06986,2001-11-29,646.8,아임셰프
3170000-101-2001-07006,2001-12-22,85.95,미미초밥
3170000-101-2001-07008,2001-04-24,30.34,소미네
3170000-101-2001-07012,2001-04-09,43.71,명궁
3170000-101-2001-07017,2001-07-19,106.24,국빈반점
3170000-101-2001-07025,2001-09-07,49.0,능이 버섯고을
3170000-101-2001-07027,2001-10-19,59.85,불막열삼 독산점
3170000-101-2001-07035,2001-11-01,105.66,콩나물국밥
3170000-101-2001-07048,2001-11-30,94.4,우미정
3170000-101-2001-07051,2001-12-04,54.8,최가구이
3170000-101-2001-07061,2001-09-14,130.82,장모맘
3170000-101-2001-16789,2001-07-28,66.15,여수생선조림쌈밥
3170000-101-2001-16791,2001-04-12,60.0,제맛 수제비
3170000-101-2002-05340,2002-03-02,113.0,탐나 종합어시장
3170000-101-2002-05346,2002-03-08,34.71,캐빈
3170000-101-2002-05361,2001-10-15,24.0,개구쟁이
3170000-101-2002-05362,2002-03-21,24.06,색깔 있는 여자
3170000-101-2002-05367,2002-03-26,60.67,칼포니
3170000-101-2002-05370,2002-03-27,256.65,실크로드
3170000-101-2002-05371,2002-03-27,27.2,황소숯불한마당
3170000-101-2002-05372,2002-03-28,26.31,김밥나라
3170000-101-2002-05381,2002-04-08,811.7,푸드플러스
3170000-101-2002-05387,2002-04-15,57.75,이모네식당
3170000-101-2002-05399,2002-04-29,31.31,웃기는짬뽕
3170000-101-2002-05407,2002-05-01,56.0,삼숙이갈비
